u,v,w,C_m_up,a,b,V,std_u,std_v,std_w,std_C_m_up,a_true,time
149.4245583104833,-23.594499256139645,-23.401944957594885,0.22943077974591686,-0.1909943250391046,-0.15475349578166023,153.07530842441318,2.747533695784636e-12,3.253687134117095e-08,1.1128698621718712e-09,8.171905618894161e-12,-0.15520477534312924,85.22000000000669
149.41382012586786,-23.497833614491366,-23.607262918864922,0.22942638170824836,-0.19265577369353656,-0.15410813220962793,153.0814838303461,2.7464701397759404e-12,3.251105926975019e-08,1.112555378766052e-09,8.170956032998057e-12,-0.15886037141999113,85.2300000000067
149.40390366906416,-23.396605617456906,-23.791998312412687,0.22941225355501993,-0.1941489734472728,-0.1534355156868748,153.08490052802776,2.7454052003975768e-12,3.2485485487814455e-08,1.1122380451831338e-09,8.169991930808041e-12,-0.1507386258124177,85.2400000000067
149.3950791299848,-23.294189051075147,-23.957087240218037,0.22941105634793765,-0.19548479069616145,-0.15275705514391144,153.08641657847383,2.7443391535178763e-12,3.246015005224667e-08,1.1119181973907515e-09,8.169014790505123e-12,-0.17037833599919452,85.25000000000671
149.3874085647101,-23.191245601559995,-24.102715950810314,0.22940534178005503,-0.19666199565069797,-0.1520769708335189,153.08616079317756,2.743272272633282e-12,3.2435051771017886e-08,1.1115961718749276e-09,8.168026106499679e-12,-0.14814485476009887,85.26000000000671
149.38074883903087,-23.085495954109266,-24.228301352612515,0.22940941461349434,-0.19767848000723423,-0.15138080592216666,153.08350281286098,2.7422048320538814e-12,3.241019356573004e-08,1.111272316795489e-09,8.167027444301224e-12,-0.17074308505342686,85.27000000000672
149.37495966398262,-22.97490953647017,-24.333283131429326,0.22940022416344752,-0.1985263212235474,-0.15065568446774402,153.07786812854727,2.7411371069641783e-12,3.238558191927245e-08,1.110946991390177e-09,8.166020435963257e-12,-0.15692314866529047,85.28000000000672
149.3701237650561,-22.860489761339366,-24.418000336424086,0.22938724747452618,-0.19920971774423255,-0.14990795077223895,153.06950906744947,2.7400693686018518e-12,3.2361221360946417e-08,1.1106205510414127e-09,8.165006706508465e-12,-0.1570771538215219,85.29000000000673
149.36641502674564,-22.744525091022354,-24.483169253054612,0.22938038275970762,-0.1997358492195477,-0.14915210007481666,153.05902435411394,2.73900188260828e-12,3.233711222865099e-08,1.1102933408400012e-09,8.163987840202143e-12,-0.16374800874670445,85.30000000000673
149.36366098576104,-22.624598987800475,-24.528184876492023,0.22936416351231603,-0.20009762954624621,-0.14837276599636026,153.04576948014022,2.7379349151723486e-12,3.231325909100834e-08,1.1099657158700247e-09,8.162965479311809e-12,-0.15259479322173342,85.31000000000674
149.3620539570756,-22.503307266547456,-24.553896582558856,0.22936224632300053,-0.20030549631550598,-0.14758638048634762,153.03044088545724,2.736868726029064e-12,3.2289661836592956e-08,1.1096380176395648e-09,8.161941206754103e-12,-0.17503091282429145,85.32000000000674
149.361621695593,-22.38112570859902,-24.560525381382558,0.22936035017620288,-0.20035888088551213,-0.1467959338429658,153.01316358578805,2.735803571834285e-12,3.2266319492598004e-08,1.109310583761294e-09,8.160916591485339e-12,-0.1643072906298607,85.33000000000675
149.36226898886918,-22.256843576382423,-24.54784861368118,0.22935682368052127,-0.20025585997581943,-0.14599369055732658,152.99363174569103,2.734739707782219e-12,3.224323317574259e-08,1.108983754213025e-09,8.159893219309207e-12,-0.15766885784283213,85.34000000000675
149.3637218963315,-22.12694350285856,-24.514977636773644,0.22934412407903215,-0.19998843790774876,-0.14515724571228164,152.97093572322257,2.733677390396443e-12,3.222041000839846e-08,1.108657881146757e-09,8.15887274104788e-12,-0.15772559658460164,85.35000000000676
149.36643649772938,-21.99762254228415,-24.463876813255037,0.22934724285375097,-0.1995758034526259,-0.14432589442100313,152.94675223130045,2.73261686454762e-12,3.2197846337823724e-08,1.1083332838769196e-09,8.157856646657408e-12,-0.17047560241365647,85.36000000000676
149.36996168244204,-21.863264735381577,-24.393022111432867,0.2293424150831237,-0.19900243547008697,-0.14346389584097707,152.9196106640166,2.7315583796043127e-12,3.217554809712927e-08,1.1080103029535876e-09,8.156846533423063e-12,-0.17007032568673167,85.37000000000677
149.37442813996572,-21.72579825163342,-24.30316033109905,0.22933281482067547,-0.19827462398006163,-0.14258340970177497,152.89007061904027,2.7305021786010983e-12,3.215351781344897e-08,1.1076892641946665e-09,8.155843925730549e-12,-0.1634399984342416,85.38000000000677
149.37999285226522,-21.587526227429667,-24.195162550757512,0.22933159103146397,-0.1974012131038748,-0.1416989965636575,152.85878922725,2.729448497804094e-12,3.213175407420806e-08,1.1073704764095623e-09,8.154850262705639e-12,-0.16957588807988339,85.39000000000678
149.38692077912106,-21.452129392844522,-24.070333800556458,0.22934615356950658,-0.19639342936873477,-0.1408340028011372,152.82678732676737,2.7283975648696703e-12,3.211024935049062e-08,1.1070542245869948e-09,8.153866862986104e-12,-0.16669842331871715,85.40000000000678
149.39460893925272,-21.312246031107637,-23.92667916009062,0.2293522160104807,-0.19523208037192272,-0.13994151166679059,152.79216925821927,2.727349613507203e-12,3.208900841214969e-08,1.1067408201969413e-09,8.152895174712466e-12,-0.16130824285061704,85.41000000000679
149.40327537396485,-21.171032640902077,-23.76535111541161,0.2293605553046299,-0.19392776351837404,-0.13904151456711264,152.7558287895692,2.726304869348758e-12,3.206803072274e-08,1.1064305523436356e-09,8.151936531143942e-12,-0.15773370211914012,85.4200000000068
149.41251531046512,-21.02380839474276,-23.585180834375443,0.22935982574133346,-0.19246972987056846,-0.13810409071736024,152.7166035695174,2.7252635599395893e-12,3.204732335292592e-08,1.1061237227268242e-09,8.15099232379946e-12,-0.1618594191992348,85.4300000000068
149.42239052444788,-20.871877010731726,-23.386784904070456,0.22935175917576817,-0.19086303244208808,-0.1371374168194967,152.67490870521155,2.7242259069462715e-12,3.202689107530109e-08,1.1058206180459974e-09,8.15006386391903e-12,-0.16123529303977058,85.4400000000068
149.4335370864224,-20.723550994544148,-23.17293834304303,0.22935970703387665,-0.1891326699627941,-0.13619437782838306,152.63299985072587,2.7231921166416213e-12,3.2006725198495625e-08,1.105521477515514e-09,8.149152221540086e-12,-0.15338913560650602,85.45000000000681
149.44493923923744,-20.566781896372017,-22.940248864935292,0.22934799297292122,-0.18724704158658845,-0.1351980333623117,152.58780226408024,2.7221624070009755e-12,3.1986836374483835e-08,1.105226585150285e-09,8.148258680628342e-12,-0.1518815061823457,85.46000000000681
149.4576420179033,-20.41491364588956,-22.693057450196065,0.22936036270645654,-0.18524629711166107,-0.1342334089470953,152.5428802440636,2.7211369735176226e-12,3.196721391084659e-08,1.1049361538326505e-09,8.147384167350722e-12,-0.1530243865522737,85.47000000000682
